id_usuario_x_identificador;fecha_alta;id_identificador;id_usuario;id_usuario_alta
2471232;2025-02-13 19:36:23,000;1225066;45354;34473
2471233;2025-02-13 19:36:23,000;1225067;45354;34473
2471234;2025-02-13 19:36:23,000;1225068;45354;34473
2471235;2025-02-13 19:36:23,000;1225069;45354;34473
2471236;2025-02-13 19:36:23,000;1225070;45354;34473
2471237;2025-02-13 19:36:23,000;1225071;45354;34473
2471238;2025-02-13 19:36:23,000;1225072;45354;34473
2471239;2025-02-13 19:36:23,000;1225073;45354;34473
2471240;2025-02-13 19:36:23,000;1225074;45354;34473
2471241;2025-02-13 19:36:23,000;1225075;45354;34473
2471242;2025-02-13 19:36:23,000;1225076;45354;34473
2471243;2025-02-13 19:36:23,000;1225077;45354;34473
2471244;2025-02-13 19:36:23,000;1225078;45354;34473
2471245;2025-02-13 19:36:23,000;1225079;45354;34473
2471246;2025-02-13 19:36:23,000;1225080;45354;34473
2471247;2025-02-13 19:36:23,000;1225081;45354;34473
2471248;2025-02-13 19:36:23,000;1225082;45354;34473
2471249;2025-02-13 19:36:23,000;1225083;45354;34473
2471250;2025-02-13 19:36:23,000;1225084;45354;34473
2471251;2025-02-13 19:36:23,000;1225085;45354;34473
2471252;2025-02-13 19:36:23,000;1225086;45354;34473
2471253;2025-02-13 19:36:23,000;1225087;45354;34473
2471254;2025-02-13 19:36:23,000;1225088;45354;34473
2471255;2025-02-13 19:36:23,000;1225089;45354;34473
2471256;2025-02-13 19:36:23,000;1225090;45354;34473
2471257;2025-02-13 19:36:23,000;1225091;45354;34473
2471258;2025-02-13 19:36:23,000;1225092;45354;34473
2471259;2025-02-13 19:36:23,000;1225093;45354;34473
2471260;2025-02-13 19:36:23,000;1225094;45354;34473
2471261;2025-02-13 19:36:23,000;1225095;45354;34473
2471262;2025-02-13 19:36:23,000;1225096;45354;34473
2471263;2025-02-13 19:36:23,000;1225097;45354;34473
2471264;2025-02-13 19:36:23,000;1225098;45354;34473
2471265;2025-02-13 19:36:23,000;1225099;45354;34473
2471266;2025-02-13 19:36:23,000;1225100;45354;34473
2471267;2025-02-13 19:36:23,000;1225101;45354;34473
2471268;2025-02-13 19:36:23,000;1225102;45354;34473
2471269;2025-02-13 19:36:23,000;1225103;45354;34473
2471270;2025-02-13 19:36:23,000;1225104;45354;34473
2471271;2025-02-13 19:36:23,000;1225105;45354;34473
2471272;2025-02-13 19:36:23,000;1225106;45354;34473
2471273;2025-02-13 19:36:23,000;1225107;45354;34473
2471274;2025-02-13 19:36:23,000;1225108;45354;34473
2471275;2025-02-13 19:36:23,000;1225109;45354;34473
2471276;2025-02-13 19:36:23,000;1225110;45354;34473
2471277;2025-02-13 19:36:23,000;1225111;45354;34473
2471278;2025-02-13 19:36:23,000;1225112;45354;34473
2471279;2025-02-13 19:36:23,000;1225113;45354;34473
2471280;2025-02-13 19:36:23,000;1225114;45354;34473
2471281;2025-02-13 19:36:23,000;1225115;45354;34473
2471282;2025-02-13 19:36:23,000;1225116;45354;34473
2471283;2025-02-13 19:36:23,000;1225117;45354;34473
2471284;2025-02-13 19:36:23,000;1225118;45354;34473
2471285;2025-02-13 19:36:23,000;1225119;45354;34473
2471286;2025-02-13 19:36:23,000;1225120;45354;34473
2471287;2025-02-13 19:36:23,000;1225121;45354;34473
2471288;2025-02-13 19:36:23,000;1225122;45354;34473
2471289;2025-02-13 19:36:23,000;1225123;45354;34473
2471290;2025-02-13 19:36:23,000;1225124;45354;34473
2471291;2025-02-13 19:36:23,000;1225125;45354;34473
2471292;2025-02-13 19:36:23,000;1225126;45354;34473
2471293;2025-02-13 19:36:23,000;1225127;45354;34473
2471294;2025-02-13 19:36:23,000;1225128;45354;34473
2471295;2025-02-13 19:36:23,000;1225129;45354;34473
2471296;2025-02-13 19:36:23,000;1225130;45354;34473
2471297;2025-02-13 19:36:23,000;1225131;45354;34473
2471298;2025-02-13 19:36:23,000;1225132;45354;34473
2471299;2025-02-13 19:36:23,000;1225133;45354;34473
2471300;2025-02-13 19:36:23,000;1225134;45354;34473
2471301;2025-02-13 19:36:23,000;1225135;45354;34473
2471302;2025-02-13 19:36:23,000;1225136;45354;34473
2471303;2025-02-13 19:36:23,000;1225137;45354;34473
2471304;2025-02-13 19:36:23,000;1225138;45354;34473
2471305;2025-02-13 19:36:23,000;1225139;45354;34473
2471306;2025-02-13 19:36:23,000;1225140;45354;34473
2471307;2025-02-13 19:36:23,000;1225141;45354;34473
2471308;2025-02-13 19:36:23,000;1225142;45354;34473
2471309;2025-02-13 19:36:23,000;1225143;45354;34473
2471310;2025-02-13 19:36:23,000;1225144;45354;34473
2471311;2025-02-13 19:36:23,000;1225145;45354;34473
2471312;2025-02-13 19:36:23,000;1225146;45354;34473
2471313;2025-02-13 19:36:23,000;1225147;45354;34473
2471314;2025-02-13 19:36:23,000;1225148;45354;34473
2471315;2025-02-13 19:36:23,000;1225149;45354;34473
2471316;2025-02-13 19:36:23,000;1225150;45354;34473
2471317;2025-02-13 19:36:23,000;1225151;45354;34473
2471318;2025-02-13 19:36:23,000;1225152;45354;34473
2471319;2025-02-13 19:36:23,000;1225153;45354;34473
2471320;2025-02-13 19:36:23,000;1225154;45354;34473
2471321;2025-02-13 19:36:23,000;1225155;45354;34473
2471322;2025-02-13 19:36:23,000;1225156;45354;34473
2471323;2025-02-13 19:36:23,000;1225157;45354;34473
2471324;2025-02-13 19:36:23,000;1225158;45354;34473
2471325;2025-02-13 19:36:23,000;1225159;45354;34473
2471326;2025-02-13 19:36:23,000;1225160;45354;34473
2471327;2025-02-13 19:36:23,000;1225161;45354;34473
2471328;2025-02-13 19:36:23,000;1225162;45354;34473
2471329;2025-02-13 19:36:23,000;1225163;45354;34473
2471330;2025-02-13 19:36:23,000;1225164;45354;34473
2471331;2025-02-13 19:36:23,000;1225165;45354;34473
2471332;2025-02-13 19:36:23,000;1225166;45354;34473
2471333;2025-02-13 19:36:23,000;1225167;45354;34473
2471334;2025-02-13 19:36:23,000;1225168;45354;34473
2471335;2025-02-13 19:36:23,000;1225169;45354;34473
2471336;2025-02-13 19:36:23,000;1225170;45354;34473
2471337;2025-02-13 19:36:23,000;1225171;45354;34473
2471338;2025-02-13 19:36:23,000;1225172;45354;34473
2471339;2025-02-13 19:36:23,000;1225173;45354;34473
2471340;2025-02-13 19:36:23,000;1225174;45354;34473
2471341;2025-02-13 19:36:23,000;1225175;45354;34473
2471342;2025-02-13 19:36:23,000;1225176;45354;34473
2471343;2025-02-13 19:36:23,000;1225177;45354;34473
2471344;2025-02-13 19:36:23,000;1225178;45354;34473
2471345;2025-02-13 19:36:23,000;1225179;45354;34473
2471346;2025-02-13 19:36:23,000;1225180;45354;34473
2471347;2025-02-13 19:36:23,000;1225181;45354;34473
2471348;2025-02-13 19:36:23,000;1225182;45354;34473
2471349;2025-02-13 19:36:23,000;1225183;45354;34473
2471350;2025-02-13 19:36:23,000;1225184;45354;34473
2471351;2025-02-13 19:36:23,000;1225185;45354;34473
2471352;2025-02-13 19:36:23,000;1225186;45354;34473
2471353;2025-02-13 19:36:23,000;1225187;45354;34473
2471354;2025-02-13 19:36:23,000;1225188;45354;34473
2471355;2025-02-13 19:36:23,000;1225189;45354;34473
2471356;2025-02-13 19:36:23,000;1225190;45354;34473
2471357;2025-02-13 19:36:23,000;1225191;45354;34473
2471358;2025-02-13 19:36:23,000;1225192;45354;34473
2471359;2025-02-13 19:36:23,000;1225193;45354;34473
2471360;2025-02-13 19:36:23,000;1225194;45354;34473
2471361;2025-02-13 19:36:23,000;1225195;45354;34473
2471362;2025-02-13 19:36:23,000;1225196;45354;34473
2471363;2025-02-13 19:36:23,000;1225197;45354;34473
2471364;2025-02-13 19:36:23,000;1225198;45354;34473
2471365;2025-02-13 19:36:23,000;1225199;45354;34473
2471366;2025-02-13 19:36:23,000;1225200;45354;34473
2471367;2025-02-13 19:36:23,000;1225201;45354;34473
2471368;2025-02-13 19:36:23,000;1225202;45354;34473
2471369;2025-02-13 19:36:23,000;1225203;45354;34473
2471370;2025-02-13 19:36:23,000;1225204;45354;34473
2471371;2025-02-13 19:36:23,000;1225205;45354;34473
2471372;2025-02-13 19:36:23,000;1225206;45354;34473
2471373;2025-02-13 19:36:23,000;1225207;45354;34473
2471374;2025-02-13 19:36:23,000;1225208;45354;34473
2471375;2025-02-13 19:36:23,000;1225209;45354;34473
2471376;2025-02-13 19:36:23,000;1225210;45354;34473
2471377;2025-02-13 19:36:23,000;1225211;45354;34473
2471378;2025-02-13 19:36:23,000;1225212;45354;34473
2471379;2025-02-13 19:36:23,000;1225213;45354;34473
2471380;2025-02-13 19:36:23,000;1225214;45354;34473
2471381;2025-02-13 19:36:23,000;1225215;45354;34473
2471382;2025-02-13 19:36:23,000;1225216;45354;34473
2471383;2025-02-13 19:36:23,000;1225217;45354;34473
2471384;2025-02-13 19:36:23,000;1225218;45354;34473
2471385;2025-02-13 19:36:23,000;1225219;45354;34473
2471386;2025-02-13 19:36:23,000;1225220;45354;34473
2471387;2025-02-13 19:36:23,000;1225221;45354;34473
2471388;2025-02-13 19:36:23,000;1225222;45354;34473
2471389;2025-02-13 19:36:23,000;1225223;45354;34473
2471390;2025-02-13 19:36:23,000;1225224;45354;34473
2471391;2025-02-13 19:36:23,000;1225225;45354;34473
2471392;2025-02-13 19:36:23,000;1225226;45354;34473
2471393;2025-02-13 19:36:23,000;1225227;45354;34473
2471394;2025-02-13 19:36:23,000;1225228;45354;34473
2471395;2025-02-13 19:36:23,000;1225229;45354;34473
2471396;2025-02-13 19:36:23,000;1225230;45354;34473
2471397;2025-02-13 19:36:23,000;1225231;45354;34473
2471398;2025-02-13 19:36:23,000;1225232;45354;34473
2471399;2025-02-13 19:36:23,000;1225233;45354;34473
2471400;2025-02-13 19:36:23,000;1225234;45354;34473
2471401;2025-02-13 19:36:23,000;1225235;45354;34473
2471402;2025-02-13 19:36:23,000;1225236;45354;34473
2471403;2025-02-13 19:36:23,000;1225237;45354;34473
2471404;2025-02-13 19:36:23,000;1225238;45354;34473
2471405;2025-02-13 19:36:23,000;1225239;45354;34473
2471406;2025-02-13 19:36:23,000;1225240;45354;34473
2471407;2025-02-13 19:36:23,000;1225241;45354;34473
2471408;2025-02-13 19:36:23,000;1225242;45354;34473
2471409;2025-02-13 19:36:23,000;1225243;45354;34473
2471410;2025-02-13 19:36:23,000;1225244;45354;34473
2471411;2025-02-13 19:36:23,000;1225245;45354;34473
2471412;2025-02-13 19:36:23,000;1225246;45354;34473
2471413;2025-02-13 19:36:23,000;1225247;45354;34473
2471414;2025-02-13 19:36:23,000;1225248;45354;34473
2471415;2025-02-13 19:36:23,000;1225249;45354;34473
2471416;2025-02-13 19:36:23,000;1225250;45354;34473
2471417;2025-02-13 19:36:23,000;1225251;45354;34473
2471418;2025-02-13 19:36:23,000;1225252;45354;34473
2471419;2025-02-13 19:36:23,000;1225253;45354;34473
2471420;2025-02-13 19:36:23,000;1225254;45354;34473
2471421;2025-02-13 19:36:23,000;1225255;45354;34473
2471422;2025-02-13 19:36:23,000;1225256;45354;34473
2471423;2025-02-13 19:36:23,000;1225257;45354;34473
2471424;2025-02-13 19:36:23,000;1225258;45354;34473
2471425;2025-02-13 19:36:23,000;1225259;45354;34473
2471426;2025-02-13 19:36:23,000;1225260;45354;34473
2471427;2025-02-13 19:36:23,000;1225261;45354;34473
2471428;2025-02-13 19:36:23,000;1225262;45354;34473
2471429;2025-02-13 19:36:23,000;1225263;45354;34473
2471430;2025-02-13 19:36:23,000;1225264;45354;34473
2471431;2025-02-13 19:36:23,000;1225265;45354;34473
2471432;2025-02-13 19:36:23,000;1225266;45354;34473
2471433;2025-02-13 19:36:23,000;1225267;45354;34473
2471434;2025-02-13 19:36:23,000;1225268;45354;34473
2471435;2025-02-13 19:36:23,000;1225269;45354;34473
2471436;2025-02-13 19:36:23,000;1225270;45354;34473
2471437;2025-02-13 19:36:23,000;1225271;45354;34473
2471438;2025-02-13 19:36:23,000;1225272;45354;34473
2471439;2025-02-13 19:36:23,000;1225273;45354;34473
2471440;2025-02-13 19:36:23,000;1225274;45354;34473
2471441;2025-02-13 19:36:23,000;1225275;45354;34473
2471442;2025-02-13 19:36:23,000;1225276;45354;34473
2471443;2025-02-13 19:36:23,000;1225277;45354;34473
2471444;2025-02-13 19:36:23,000;1225278;45354;34473
2471445;2025-02-13 19:36:23,000;1225279;45354;34473
2471446;2025-02-13 19:36:23,000;1225280;45354;34473
2471447;2025-02-13 19:36:23,000;1225281;45354;34473
2471448;2025-02-13 19:36:23,000;1225282;45354;34473
2471449;2025-02-13 19:36:23,000;1225283;45354;34473
2471450;2025-02-13 19:36:23,000;1225284;45354;34473
2471451;2025-02-13 19:36:23,000;1225285;45354;34473
2471452;2025-02-13 19:36:23,000;1225286;45354;34473
2471453;2025-02-13 19:36:23,000;1225287;45354;34473
2471454;2025-02-13 19:36:23,000;1225288;45354;34473
2471455;2025-02-13 19:36:23,000;1225289;45354;34473
2471456;2025-02-13 19:36:23,000;1225290;45354;34473
2471457;2025-02-13 19:36:23,000;1225291;45354;34473
2471458;2025-02-13 19:36:23,000;1225292;45354;34473
2471459;2025-02-13 19:36:23,000;1225293;45354;34473
2471460;2025-02-13 19:36:23,000;1225294;45354;34473
2471461;2025-02-13 19:36:23,000;1225295;45354;34473
2471462;2025-02-13 19:36:23,000;1225296;45354;34473
2471463;2025-02-13 19:36:23,000;1225297;45354;34473
2471464;2025-02-13 19:36:23,000;1225298;45354;34473
2471465;2025-02-13 19:36:23,000;1225299;45354;34473
2471466;2025-02-13 19:36:23,000;1225300;45354;34473
2471467;2025-02-13 19:36:23,000;1225301;45354;34473
2471468;2025-02-13 19:36:23,000;1225302;45354;34473
2471469;2025-02-13 19:36:23,000;1225303;45354;34473
2471470;2025-02-13 19:36:23,000;1225304;45354;34473
2471471;2025-02-13 19:36:23,000;1225305;45354;34473
2471472;2025-02-13 19:36:23,000;1225306;45354;34473
2471473;2025-02-13 19:36:23,000;1225307;45354;34473
2471474;2025-02-13 19:36:23,000;1225308;45354;34473
2471475;2025-02-13 19:36:23,000;1225309;45354;34473
2471476;2025-02-13 19:36:23,000;1225310;45354;34473
2471477;2025-02-13 19:36:23,000;1225311;45354;34473
2471478;2025-02-13 19:36:23,000;1225312;45354;34473
2471479;2025-02-13 19:36:23,000;1225313;45354;34473
2471480;2025-02-13 19:36:23,000;1225314;45354;34473
2471481;2025-02-13 19:36:23,000;1225315;45354;34473
2471482;2025-02-13 19:36:23,000;1225316;45354;34473
2471483;2025-02-13 19:36:23,000;1225317;45354;34473
2471484;2025-02-13 19:36:23,000;1225318;45354;34473
2471485;2025-02-13 19:36:23,000;1225319;45354;34473
2471486;2025-02-13 19:36:23,000;1225320;45354;34473
2471487;2025-02-13 19:36:23,000;1225321;45354;34473
2471488;2025-02-13 19:36:23,000;1225322;45354;34473
2471489;2025-02-13 19:36:23,000;1225323;45354;34473
2471490;2025-02-13 19:36:23,000;1225324;45354;34473
2471491;2025-02-13 19:36:23,000;1225325;45354;34473
2471492;2025-02-13 19:36:23,000;1225326;45354;34473
2471493;2025-02-13 19:36:23,000;1225327;45354;34473
2471494;2025-02-13 19:36:23,000;1225328;45354;34473
2471495;2025-02-13 19:36:23,000;1225329;45354;34473
2471496;2025-02-13 19:36:23,000;1225330;45354;34473
2471497;2025-02-13 19:36:23,000;1225331;45354;34473
2471498;2025-02-13 19:36:23,000;1225332;45354;34473
2471499;2025-02-13 19:36:23,000;1225333;45354;34473
2471500;2025-02-13 19:36:23,000;1225334;45354;34473
2471501;2025-02-13 19:36:23,000;1225335;45354;34473
2471502;2025-02-13 19:36:23,000;1225336;45354;34473
2471503;2025-02-13 19:36:23,000;1225337;45354;34473
2471504;2025-02-13 19:36:23,000;1225338;45354;34473
2471505;2025-02-13 19:36:23,000;1225339;45354;34473
2471506;2025-02-13 19:36:23,000;1225340;45354;34473
2471507;2025-02-13 19:36:23,000;1225341;45354;34473
2471508;2025-02-13 19:36:23,000;1225342;45354;34473
2471509;2025-02-13 19:36:23,000;1225343;45354;34473
2471510;2025-02-13 19:36:23,000;1225344;45354;34473
2471511;2025-02-13 19:36:23,000;1225345;45354;34473
2471512;2025-02-13 19:36:23,000;1225346;45354;34473
2471513;2025-02-13 19:36:23,000;1225347;45354;34473
2471514;2025-02-13 19:36:23,000;1225348;45354;34473
2471515;2025-02-13 19:36:23,000;1225349;45354;34473
2471516;2025-02-13 19:36:23,000;1225350;45354;34473
2471517;2025-02-13 19:36:23,000;1225351;45354;34473
2471518;2025-02-13 19:36:23,000;1225352;45354;34473
2471519;2025-02-13 19:36:23,000;1225353;45354;34473
2471520;2025-02-13 19:36:23,000;1225354;45354;34473
2471521;2025-02-13 19:36:23,000;1225355;45354;34473
2471522;2025-02-13 19:36:23,000;1225356;45354;34473
2471523;2025-02-13 19:36:23,000;1225357;45354;34473
2471524;2025-02-13 19:36:23,000;1225358;45354;34473
2471525;2025-02-13 19:36:23,000;1225359;45354;34473
2471526;2025-02-13 19:36:23,000;1225360;45354;34473
2471527;2025-02-13 19:36:23,000;1225361;45354;34473
2471528;2025-02-13 19:36:23,000;1225362;45354;34473
2471529;2025-02-13 19:36:23,000;1225363;45354;34473
2471530;2025-02-13 19:36:23,000;1225364;45354;34473
2471531;2025-02-13 19:36:23,000;1225365;45354;34473
2471532;2025-02-13 19:36:23,000;1225366;45354;34473
2471533;2025-02-13 19:36:23,000;1225367;45354;34473
2471534;2025-02-13 19:36:23,000;1225368;45354;34473
2471535;2025-02-13 19:36:23,000;1225369;45354;34473
2471536;2025-02-13 19:36:23,000;1225370;45354;34473
2471537;2025-02-13 19:36:23,000;1225371;45354;34473
2471538;2025-02-13 19:36:23,000;1225372;45354;34473
2471539;2025-02-13 19:36:23,000;1225373;45354;34473
2471540;2025-02-13 19:36:23,000;1225374;45354;34473
2471541;2025-02-13 19:36:23,000;1225375;45354;34473
2471542;2025-02-13 19:36:23,000;1225376;45354;34473
2471543;2025-02-13 19:36:23,000;1225377;45354;34473
2471544;2025-02-13 19:36:23,000;1225378;45354;34473
2471545;2025-02-13 19:36:23,000;1225379;45354;34473
2471546;2025-02-13 19:36:23,000;1225380;45354;34473
2471547;2025-02-13 19:36:23,000;1225381;45354;34473
2471548;2025-02-13 19:36:23,000;1225382;45354;34473
2471549;2025-02-13 19:36:23,000;1225383;45354;34473
2471550;2025-02-13 19:36:23,000;1225384;45354;34473
2471551;2025-02-13 19:36:23,000;1225385;45354;34473
2471552;2025-02-13 19:36:23,000;1225386;45354;34473
2471553;2025-02-13 19:36:23,000;1225387;45354;34473
2471554;2025-02-13 19:36:23,000;1225388;45354;34473
2471555;2025-02-13 19:36:23,000;1225389;45354;34473
2471556;2025-02-13 19:36:23,000;1225390;45354;34473
2471557;2025-02-13 19:36:23,000;1225391;45354;34473
2471558;2025-02-13 19:36:23,000;1225392;45354;34473
2471559;2025-02-13 19:36:23,000;1225393;45354;34473
2471560;2025-02-13 19:36:23,000;1225394;45354;34473
2471561;2025-02-13 19:36:23,000;1225395;45354;34473
2471562;2025-02-13 19:36:23,000;1225396;45354;34473
2471563;2025-02-13 19:36:23,000;1225397;45354;34473
2471564;2025-02-13 19:36:23,000;1225398;45354;34473
2471565;2025-02-13 19:36:23,000;1225399;45354;34473
2471566;2025-02-13 19:36:23,000;1225400;45354;34473
2471567;2025-02-13 19:36:23,000;1225401;45354;34473
2471568;2025-02-13 19:36:23,000;1225402;45354;34473
2471569;2025-02-13 19:36:23,000;1225403;45354;34473
2471570;2025-02-13 19:36:23,000;1225404;45354;34473
2471571;2025-02-13 19:36:23,000;1225405;45354;34473
2471572;2025-02-13 19:36:23,000;1225406;45354;34473
2471573;2025-02-13 19:36:23,000;1225407;45354;34473
2471574;2025-02-13 19:36:23,000;1225408;45354;34473
2471575;2025-02-13 19:36:23,000;1225409;45354;34473
2471576;2025-02-13 19:36:23,000;1225410;45354;34473
2471577;2025-02-13 19:36:23,000;1225411;45354;34473
2471578;2025-02-13 19:36:23,000;1225412;45354;34473
2471579;2025-02-13 19:36:23,000;1225413;45354;34473
2471580;2025-02-13 19:36:23,000;1225414;45354;34473
2471581;2025-02-13 19:36:23,000;1225415;45354;34473
2471582;2025-02-13 19:36:23,000;1225416;45354;34473
2471583;2025-02-13 19:36:23,000;1225417;45354;34473
2471584;2025-02-13 19:36:23,000;1225418;45354;34473
2471585;2025-02-13 19:36:23,000;1225419;45354;34473
2471586;2025-02-13 19:36:23,000;1225420;45354;34473
2471587;2025-02-13 19:36:23,000;1225421;45354;34473
2471588;2025-02-13 19:36:23,000;1225422;45354;34473
2471589;2025-02-13 19:36:23,000;1225423;45354;34473
2471590;2025-02-13 19:36:23,000;1225424;45354;34473
2471591;2025-02-13 19:36:23,000;1225425;45354;34473
2471592;2025-02-13 19:36:23,000;1225426;45354;34473
2471593;2025-02-13 19:36:23,000;1225427;45354;34473
2471594;2025-02-13 19:36:23,000;1225428;45354;34473
2471595;2025-02-13 19:36:23,000;1225429;45354;34473
2471596;2025-02-13 19:36:23,000;1225430;45354;34473
2471597;2025-02-13 19:36:23,000;1225431;45354;34473
2471598;2025-02-13 19:36:23,000;1225432;45354;34473
2471599;2025-02-13 19:36:23,000;1225433;45354;34473
2471600;2025-02-13 19:36:23,000;1225434;45354;34473
